UserId,ConditionId,ConditionName,Condition,TZ,TimeStart,TimeEnd,TimeElapsed,t1age,t1Company,t1own_edu,t1own_edu_Index,t1parental_edu,t1parental_edu_Index,t1PlaceOfWork,t1PlaceOfWork_Index,t1sex,t1sex_Index,t1BigFive1,t1BigFive2,t1BigFive3,t1BigFive4,t1BigFive5,t1BigFive6,t1BigFive7,t1BigFive8,t1BigFive9,t1BigFive10,t1BMPN1,t1BMPN2,t1BMPN3,t1BMPN4,t1BMPN5,t1BMPN6,t1BMPN7,t1BMPN8,t1BMPN9,t1BMPN10,t1BMPN11,t1BMPN12,t1BMPN13,t1BMPN14,t1BMPN15,t1BMPN16,t1BMPN17,t1BMPN18,t1CHIPS1,t1CHIPS2,t1CHIPS3,t1CHIPS4,t1CHIPS5,t1CHIPS6,t1CHIPS7,t1CHIPS8,t1CHIPS9,t1CHIPS10,t1CHIPS11,t1CHIPS12,t1CHIPS13,t1CHIPS14,t1CHIPS15,t1CHIPS16,t1CHIPS17,t1CHIPS18,t1CHIPS19,t1CHIPS20,t1CHIPS21,t1CHIPS22,t1CHIPS23,t1CHIPS24,t1CHIPS25,t1CHIPS26,t1CHIPS27,t1CHIPS28,t1CHIPS29,t1CHIPS30,t1CHIPS31,t1CHIPS32,t1CHIPS33,t1Elevation1,t1Elevation2,t1Guilt,t1Elevation4,t1Elevation5,t1Indebted,t1Elevation7,t1Elevation8,t1Elevation9,t1Elevation10,t1Empowerment1,t1Empowerment2,t1Empowerment3,t1Empowerment4,t1Empowerment5,t1Empowerment6,t1Empowerment7,t1Empowerment8,t1Empowerment9,t1Empowerment10,t1Empowerment11,t1Empowerment12,t1GQ_state1,t1GQ_state2,t1GQ_state3,t1GQ_state4,t1GQ_state5,t1GQ_state6,t1GQ_trait1,t1GQ_trait2,t1GQ_trait3,t1GQ_trait4,t1GQ_trait5,t1GQ_trait6,t1Humility1,t1Humility2,t1Humility3,t1Humility4,t1Humility5,t1Humility6,t1Intended_effort1,t1Intended_effort2,t1JPS1,t1JPS2,t1JPS3,t1JPS4,t1JPS5,t1JPS6,t1JPS7,t1JPS8,t1JPS9,t1NA1,t1NA2,t1NA3,t1NA4,t1NA5,t1NA6,t1NA7,t1NA8,t1NA9,t1NA10,t1OCB1,t1OCB2,t1OCB3,t1OCB4,t1OJS1,t1OJS2,t1OJS3,t1SHS1,t1SHS2,t1SHS3,t1SHS4,t1SWL1,t1SWL2,t1SWL3,t1SWL4,t1SWL5,t1Motiv_eff_control1,t1Motiv_eff_work1,t1Motiv_eff_work2,t1Motiv_eff_work3,t1Motiv_eff_work4,t1Motiv_eff_control2,t1Motiv_eff_control3,t1Motiv_eff_control4,t1Motiv_eff_health1,t1Motiv_eff_health2,t1Motiv_eff_health3,t1Motiv_eff_health4,t1Motiv_eff_kind1,t1Motiv_eff_kind2,t1Motiv_eff_kind3,t1Motiv_eff_kind4,t1Motiv_eff1,t1Motiv_eff2,t1Motiv_eff3,t1Motiv_eff4,t1Imotiv,t1StateAffect,t1StateSatis,t1weekly_affect,t1weekly_satis,t1Trigger_grat_kind,t1Trigger_control,t1Trigger_grat_health,t1Trigger_grat_work,complete
"4,502",194,Condition 2,Work,"Paris, Madrid",3/4/14 17:02,3/4/14 17:37,34,46,APRIL MON ASSURANCE,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,4,1,6,5,6,6,6,2,6,6,3,5,4,5,1,5,1,5,1,5,2,5,3,5,3,3,3,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,4,4,6,4,5,6,4,5,6,6,4,6,6,5,5,6,5,5,4,3,2,3,2,5,6,3,1,3,1,1,1,3,5,7,5,6,4,4,4,5,4,4,5,5,5,3,3,2,4,4,3,1,2,1,1,1,2,1,7,5,5,4,5,2,5,4,4,5,7,3,5,3,3,2,,6,5,4,5,,,,,,,,,,,,6,5,4,5,5,1,1,5,0,,,,"Bonjour Rodolphe,
je souhaitais tadresser ce petit mot afin de te remercier pour ton soutien dans ma montée en compétence. Grace au soin apporté à tes réponses sur mes demandes davis techniques, tes recherches constantes de jurisprudence, la minutie avec laquelle tu étudie toutes les pièces, la rigueur constante dans ton travail, et ta grande capacité dorganisation, tu es un modèle qui minspire et me fait progresser, car si techniquement je mestime assez compétente, jai quand même tendance à ne pas forcément tout approndire, grâce à toi je suis plus minutieuse dans mon travail et je mefforce dêtre plus organisée, alors que ce nest pas forcément mon fort, et je me suis améliorée.
donc merci

amicalement, Nathalie",1
"4,503",200,Condition 4,Kindness,"Paris, Madrid",3/4/14 17:06,4/22/14 12:17,"70,270",33,april partenaires,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,7,5,7,7,6,1,7,1,1,4,4,4,5,5,4,5,4,3,4,2,4,2,4,1,4,3,4,2,3,3,3,0,0,1,1,2,3,2,0,0,2,0,0,0,0,0,0,2,3,3,0,0,0,0,0,3,0,0,0,0,0,7,1,1,1,1,1,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,5,5,3,5,7,7,5,4,,7,7,6,7,7,7,7,7,7,1,4,7,7,7,6,6,6,6,3,3,4,5,3,2,4,1,1,1,3,1,5,6,7,7,6,2,5,5,5,5,7,6,6,6,6,2,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,8,6,10,7,,,,,0
"4,512",193,Condition 1,Health,"Paris, Madrid",3/4/14 18:38,3/21/14 19:13,"24,514",35,MAISON DU CAFE FRANCE,Études supérieures,3,Lun de mes parents ou les deux ont un diplôme universitaire,3,Autres,2,Femme,0,4,1,5,5,6,6,5,2,5,2,4,3,3,4,3,1,4,3,3,4,4,3,3,2,4,4,3,3,1,1,3,2,0,0,0,3,2,0,0,1,3,1,1,3,3,1,3,3,3,3,3,3,1,1,1,0,3,3,1,3,1,7,7,1,7,7,4,7,7,6,6,6,7,5,4,7,6,4,4,7,7,4,4,4,3,4,4,3,3,5,4,4,5,4,4,2,5,3,4,5,4,6,5,5,5,5,6,6,5,5,5,6,6,5,5,4,4,1,2,1,3,1,5,5,4,6,6,2,6,5,4,4,7,2,3,4,2,2,,,,,,,,,5,6,4,5,,,,,5,6,4,5,5,-1,-2,3,0,,,"Cher Cédric,

Mon Chédric,

Grâce à toi, à ton regard porté sur moi, à tes paroles, actes, à ton amour et ta bienvaillance, jai pris goût à me ""remplumer"" pour moi, pour toi. Selon tes conseils, je me force à manger tout les matins maintenant avant de travailler, même quand je me lève en plein milieu de la nuit pour aller travailler. Cest grâce à toi et à ton amour. 

Toutes tes petites attentions: me préparer à manger quand je rentre du travail, me préparer la table du petit déjeuner pour minciter à le prendre même seule, toutes ont été et sont pour moi une grande aide, une joie réconfortante, rassurante. Jaime ta manière de maimer, sincèrement. Je taime et jespère être à la hauteur.

Amourement,

Sophie",,1
"4,536",194,Condition 2,Work,"Paris, Madrid",3/5/14 7:42,3/5/14 11:08,206,33,APRIL MOTO,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Siège social,0,Femme,0,5,5,7,5,6,4,6,3,4,4,5,5,5,5,4,3,3,2,3,4,4,4,4,4,4,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,5,3,6,4,6,6,5,6,6,6,7,6,6,7,7,7,6,7,6,5,6,4,5,6,4,5,5,4,4,4,6,6,2,6,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,5,5,5,6,6,1,6,6,4,5,3,6,6,6,6,5,,6,6,6,6,,,,,,,,,,,,6,6,6,6,6,6,4,7,6,,,,"Cher collègue,

Je tenais a te remercier pour lensemble des différente étapes que tu ma appris lors de ma prise de poste.
Pour ta patience dans les différents processus de formation et daccompagnement professionnel.
Grace a toi, jai acquis des valeurs morales et savoir être professionnel qui mont été dune grande aide dans lensemble de ma carrière professionnelle. 
Tu mas apporter des bases solides que jai su reproduire auprès de mes équipes et jespère leur avoir apporter un socle aussi fort que celui que jai reçu.
Je te remercie pour cette bonne entrer dans la vie professionnelle que jai eu grace a toi.

Amicalement.",1
"4,538",195,Condition 3,Control,"Paris, Madrid",3/5/14 12:04,3/13/14 12:58,"11,573",37,APRIL,Troisième cycle,4,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Femme,0,7,2,6,2,7,2,7,2,4,6,3,1,3,1,1,1,5,3,5,5,5,5,5,2,3,3,5,5,4,2,4,0,0,4,0,0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,5,2,1,7,2,1,7,7,5,3,5,6,6,5,5,7,7,5,6,5,5,5,4,4,6,5,4,2,4,1,6,2,6,4,4,5,7,4,7,7,7,7,5,6,6,2,1,1,4,1,2,1,1,1,1,1,1,1,6,6,7,6,6,2,6,7,6,7,7,5,6,6,7,5,6,,,,,6,5,5,,,,,,,,,6,6,5,5,5.5,6,7,0,-5,,"jai finalisé un dossier important et procédé à son déploiement
je me suis beaucoup impliquée pour livrer ce qui était prévu
jai organisé le plan opérationnel du mois suivant
je me suis occupée un peu plus de mes enfants ce week end 
jai pris du temps pour me détendre",,,1
"4,540",200,Condition 4,Kindness,Est,3/5/14 14:20,4/11/14 16:41,"53,421",41,Elco Assurances Inc / April Canada Inc,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Homme,1,6,1,7,4,7,4,7,2,4,1,5,1,5,5,5,2,5,4,5,5,5,5,4,5,5,5,5,5,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,3,6,6,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,6,7,6,6,4,7,7,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,4,1,1,1,1,1,1,1,1,6,7,7,7,7,7,1,7,6,6,6,4,6,4,5,6,5,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,8.87,8.03,8.74,8.16,"Chere Mere,

Je tecris aujourdhui cette lettre pour te dire comment je suis reconnaissant envers toi pour tout ce que tu as fait pour moi durant les quatres dernires semaine. Ton supprot a la maison est incroyable

Tendrement et Amicalement Merci

Ton Garcon chéri

Vernes",,,,1
"4,917",193,Condition 1,Health,"Paris, Madrid",3/6/14 14:24,4/23/14 15:59,"69,215",30,APRIL,Université,2,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Femme,0,3,7,6,7,7,5,7,6,2,2,3,1,4,4,3,1,4,2,3,3,3,3,3,1,4,2,3,2,4,4,4,4,1,0,1,4,3,3,1,4,4,2,0,1,1,1,3,4,3,4,1,3,3,1,3,0,0,0,0,0,0,7,6,6,5,6,7,6,7,7,5,6,6,6,5,5,6,6,6,6,6,4,4,3,2,5,3,4,4,4,1,5,3,3,5,4,4,3,5,6,2,6,7,6,6,6,6,6,6,5,6,5,7,7,7,7,7,7,6,5,7,7,6,6,6,6,5,3,5,4,4,3,2,2,3,2,3,1,,,,,,,,,7,6,6,5,,,,,7,6,6,5,6,-9,-9,-9,-8,,,"Mon cher Papa, 
Je suis reconnaissante envers toi car tu mas elevé depuis mes un an et demi alors que je ne suis pas ta fille et jamais tu ne mas laissé tomber.
Tu as toujours été là pour moi, même après le décès de maman.
Tu mas toujours soutenu dans mes démarches pour en savoir plus sur mon père biologique sans jamais me juger.
Grace à toi jai mon frère et tu nous as toujours soutenu dans tout, meme quand on faisait des bétises.
Malgré certaines erreurs de parcours tu as toujours été compréhensif et présent, et sans toi je nen serais pas là aujourdhui.
Merci Mille fois Papa....",,1
"5,040",195,Condition 3,Control,"Paris, Madrid",3/7/14 7:54,4/4/14 16:01,"40,807",33,APRIL Moto,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,6,2,7,5,7,3,6,1,3,3,4,5,5,5,4,2,3,4,3,5,4,4,4,4,4,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,5,4,5,4,5,5,7,6,6,6,7,6,5,6,6,5,5,6,5,4,6,5,5,6,5,4,4,5,5,4,4,4,6,5,6,2,4,4,5,3,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,7,6,6,6,6,1,6,6,5,4,6,6,6,6,6,6,6,,,,,6,6,6,,,,,,,,,6,6,6,6,6,8,7,5,5,,,,,0
"5,044",194,Condition 2,Work,"Paris, Madrid",3/7/14 10:14,4/21/14 10:45,"64,831",41,BADOIT / DANONE,Troisième cycle,4,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Usine,1,Femme,0,7,1,6,6,5,5,7,1,5,3,5,4,5,5,3,2,3,3,3,3,3,4,3,1,4,2,3,2,3,0,2,1,2,0,2,2,3,3,3,0,2,2,1,2,2,2,0,2,0,2,1,2,0,1,1,0,0,0,0,0,0,7,6,4,6,6,6,5,4,6,6,7,2,6,7,7,6,6,5,7,5,5,5,5,3,5,5,5,7,5,2,6,5,4,4,3,7,6,2,6,6,5,5,5,5,6,5,6,6,7,6,7,4,1,1,1,1,1,1,,1,3,6,5,5,5,6,1,6,5,6,4,6,5,5,5,6,5,,7,7,7,,,,,,,,,,,,,7,7,7,,7,0,-4,-2,-6,,,,,0
"5,045",195,Condition 3,Control,"Paris, Madrid",3/7/14 10:43,4/22/14 7:15,"66,032",22,Sociéte des Eaux de Volvic,Études supérieures,3,,,Usine,1,Femme,0,7,2,6,5,7,3,6,5,5,3,2,3,2,2,4,5,4,1,3,1,3,5,3,3,2,2,5,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,6,5,5,5,3,3,3,6,5,5,7,5,6,3,7,5,5,1,7,5,5,1,3,2,3,5,5,5,4,2,4,5,5,6,4,5,7,7,7,7,4,5,5,1,5,7,6,6,2,3,6,5,2,5,2,1,2,5,5,3,2,7,6,5,6,5,1,6,6,4,6,6,6,5,6,6,4,7,,,,,4,4,4,,,,,,,,,7,4,4,4,4.75,-2,5,-2,-4,,"Réalisation de mon pré-mémoire ce weekend (mise en forme, correction de lorthographe, finitions).

Rencontre avec de vieux amis.

Réalisation dune présentation powerpoint pour une réunion paritaire. Cette présentation a été retravaillée lors dune réunion informelle avant la paritaire incluant des personnes importantes. La présentation est entièrement modifiée.

Recherche de données pour la présentation de la réunion paritaire, essentiellement avec le service formation

Recherche de données pour remplir les tableaux de suivi de laccord égalité professionnelle H/F, avec le service formation. Travail sur le tableau excel 2013 de formation, extraction et croisées de données.

Réunion sur le plan daction en cours sur la reconnaissance des formateurs avec le service formation. Modification 
de la fiche métier réalisée.

Déjeuner avec une nouvelle collègue de travail.

Déjeuner avec des collègues de travail exerçant à la maintenance.

Jogging denviron 20 minutes.

Critiques et corrections du pré-mémoire par sa tutrice.",,,1
"5,050",193,Condition 1,Health,"Paris, Madrid",3/7/14 12:23,4/22/14 14:25,"66,361",22,Société Anonyme de Eaux Minérales dEvian,Études supérieures,3,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Siège social,0,Homme,1,2,2,6,2,6,7,7,2,5,2,3,1,4,4,4,5,3,3,3,5,2,4,3,3,4,3,3,3,3,2,0,0,0,1,1,3,2,2,1,1,2,2,2,2,3,3,1,2,2,3,2,1,2,2,,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,5,7,6,4,6,6,5,4,6,5,5,4,5,4,6,5,5,6,5,7,5,6,6,3,5,4,7,7,4,5,5,5,4,5,5,3,3,5,5,5,5,4,1,2,3,3,1,1,1,4,2,4,5,5,5,5,2,5,4,3,4,3,2,5,5,3,2,,,,,,,,,5,4,5,3,,,,,5,4,5,3,4.25,-3,-3,-6,-3,,,,,0
"5,052",194,Condition 2,Work,"Paris, Madrid",3/7/14 13:28,4/23/14 7:54,"67,346",49,DANONE,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,2,5,5,5,6,6,3,5,5,3,3,3,3,4,2,2,4,3,3,4,3,5,4,2,2,2,2,3,3,2,2,2,2,0,1,2,3,3,0,1,1,0,0,3,0,3,3,1,1,3,0,0,1,0,0,0,0,0,0,0,2,2,1,3,3,3,4,4,5,5,4,4,6,6,6,6,6,6,6,4,6,6,6,4,2,5,3,4,3,3,1,5,2,4,4,4,6,6,6,6,6,3,3,6,6,5,3,3,5,5,4,4,3,2,5,5,4,2,4,3,4,3,5,5,5,3,4,4,4,4,3,4,3,2,5,2,3,2,,5,2,4,4,,,,,,,,,,,,5,2,4,4,3.75,-2,-5,-2,-2,,,,"Chère Stéphanie,
Jai énromément apprécié la période pendant laquelle nous avons travaillé ensemble. Jai en particulier particulièrement apprécié lambiance et le niveau de complicité que tu as su créés dans léquipe. Jai auusi apprécié lautonomie et le champs que tu mas laissés dans mon travail. Je trouve que tu as su mettre en avant tes collaborateurs sans tirer la couverture à toi. Perpexle au début, jai finalement bien aimé le degré de distance que tu pouvais mettre para rapport aux évènements et aux sollicitations de la chaine hierarchique.
Jessaie plus ou moins consciemment de cultiver quelques unes de tes habitudes et attitudes : essayer de créer de la convivialité dans mon équipe et des moments de partage, accorder de limportances aux discussions informelles, aux discussions autour de la machine à café.
En moins bien, je pense aussi avoir pris un certains recul et un certain cynisme dans mon jugement sur lorganisation au sens général, en étant moins dupe ou moins crédule...
En plus positif, je pense avoir grandi en assurance et en maitrise dans mon positionneemnt et ma communication",1
"5,077",200,Condition 4,Kindness,Est,3/7/14 18:48,4/25/14 17:20,"70,471",48,April Canada,Lycée,1,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Femme,0,7,4,6,1,6,2,6,3,6,1,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,2,4,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,2,6,5,2,6,6,6,6,6,7,7,6,6,7,7,6,6,6,7,5,6,6,7,6,5,7,5,5,7,5,4,7,4,5,6,6,6,7,7,7,6,5,5,6,7,7,5,5,5,1,1,1,1,1,1,1,1,1,1,6,4,4,6,6,1,6,7,7,7,7,6,7,7,6,6,,,,,,,,,,,,,5,6,6,6,5,6,6,6,5.75,9,8,9,8,"Cher Marcel,

Tu es maintenant décédé, et je nai pas eu la chance de te dire à quel point tu as été une personne importante pour moi à un moment ou jen avais vraiment besoin.  Lors de ma séparation, je me suis retrouvée seule, avec mes 3 enfants. Jai trouvé cette étape très difficile et tu a su le reconnaitre.  Tu mas beaucoup aidé, autant financièrement en mapportant des légumes de ton jardin toute les semaines, que émotionnellement en passant tout les jours me faire un petit coucou ou prendre un café.  On a beaucoup joué au carte et jasé.  Je suis sure que tu faisais ca parceque tu savais que je me sentais seule.  Le temps que jai passé en ta compagnie, a discuté, me faisait oublié pour un moment ma tristesse et mon chagrin.  Meme après avoir déménagée loin de chez toi, tu as continuer à prendre de mes nouvelles régulièrement et tu as continuer de venir me voir toutes les semaines.  Tu as été presque un père pour moi.  Cest toi qui ma montré a aider les autres, sans les jugers.  Aujourdhui, plusieurs années plus tard, je pense souvent a toi.  Je suis bien dans ma vie et je suis heureuse.  Aujourdhui jai la chance de rendre la pareille à dautre personne, et chaque fois, je pense à toi.  Quand je te disait que je ne pourrais jamais te remercier assez de ta présence et de tout ce que tu as fais pour moi, tu me disais que la facon de te remercier était de faire la même chose pour dautres personnes qui en avait besoin... ce que je tente de faire dans mon quotidien.

Merci Marcel",,,,1
"5,129",200,Condition 4,Kindness,"Paris, Madrid",3/8/14 12:34,4/26/14 11:54,"70,519",33,APRIL,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,2,1,3,7,4,6,6,6,2,5,4,2,4,4,2,4,1,2,1,4,1,5,3,3,3,3,2,5,3,2,2,3,2,3,2,3,2,2,2,3,2,3,1,2,0,1,2,2,2,4,2,2,3,1,0,1,1,1,0,0,3,4,1,5,2,3,5,5,4,7,4,5,5,5,4,6,4,5,5,5,6,5,5,4,3,5,3,3,6,4,3,4,3,3,4,2,3,6,7,2,7,4,4,2,3,4,5,3,2,3,1,2,4,4,5,5,4,6,5,5,6,4,6,6,5,5,2,2,5,3,4,3,4,2,3,2,2,2,,,,,,,,,,,,,6,5,4,4,6,5,4,4,4.75,-1,-6,2,-2,"Christelle,

En reflechissant aux personnes envers qui je suis reconnaissante davoir été là pour moi, je pense à toi.

En effet, lorsque jai connu récemment des moments difficiles, tu as était là pour moi.

Ce qui ma agréablement suprise cest que malgré leloignement causé par la vie  notre amitié est toujours présente et tu as su être là quand javais besoin dune écoute sans jugé.
Ce que japprécie cest que je puisse etre moi, ne mas avoir de masque et tu es là quand ca ne va pour parler même si lon ne se voit pas trés souvent.Cest ce qui fait la force dune amitié cest de pouvoir paratagé les bons comme les mauvais moments.
je tembrasse.",,,,1
"5,150",194,Condition 2,Work,"Paris, Madrid",3/9/14 21:15,3/24/14 23:12,"21,717",38,danone,Université,2,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Femme,0,3,1,6,7,5,5,6,1,7,2,3,3,4,3,3,1,3,2,3,5,3,5,3,1,4,1,3,5,3,0,0,0,2,0,2,4,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,7,1,1,6,5,6,1,1,7,7,7,6,5,7,7,5,3,7,7,5,3,7,7,1,7,1,1,7,5,1,7,1,1,1,2,6,7,7,7,7,4,4,5,4,6,4,6,6,5,5,5,1,1,1,1,1,1,1,1,1,6,7,7,6,6,5,1,5,6,4,2,4,5,6,6,7,2,,7,2,4,4,,,,,,,,,,,,7,2,4,4,4.25,5,4,3,2,,,,"Mon Chéri,

Voilà 10 ans, tu me demandais ""Quel est ton but dans la vie"" ? et tu ne récoltais quun silence interdit de ma part.
Un projet-de-vie ? Une projection à long terme ? Lidée que chaque action chaque jour nous rapproche un peu plus dun but défini et superieur à tout autre ?
Voilà bien une question qui me faisiit sécher.

Aujourdhui, grâce à ta persévérence et ma capacité de remise en cause (!!), jai enfin réponse à la question.
Dabord nous parlerons du but de notre vie, parce quon est 2, enfin 4 maintenant.
Donc notre but dans la vie est 1. de se dire les choses pour être heureux (done)  2. vivre dans un endroit sympa (done)  3. lancer des business, gagner plein dargent pour arreter de travailler et profiter du reste de notre vie en famille (work in progress)

Avec tout mon amour,
Marine",1
"5,152",195,Condition 3,Control,"Paris, Madrid",3/10/14 7:16,4/18/14 6:31,"56,115",23,danone,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Femme,0,6,1,6,4,6,2,6,1,4,2,3,5,4,5,3,5,4,4,1,4,2,5,4,4,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,4,5,5,5,4,6,7,7,7,6,5,7,6,6,7,7,6,6,5,4,6,5,6,6,6,3,6,5,4,6,5,5,5,6,5,3,5,6,6,5,6,5,6,5,4,4,4,1,1,1,1,1,1,1,1,1,4,5,4,5,5,7,1,7,5,5,4,6,6,6,5,6,3,6,,,,,5,5,5,,,,,,,,,6,5,5,5,5.25,7,2,1,0,,"Mise en place de la paie du mois de mars 
Mise en place de 15 stagiaires 
E,tretien pour les I500 - Courses - Sport",,,1
"5,153",193,Condition 1,Health,"Paris, Madrid",3/10/14 7:22,4/23/14 14:52,"63,810",22,Danone,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Usine,1,Femme,0,5,1,6,6,7,6,7,1,6,6,5,5,5,4,5,4,5,5,3,5,4,5,3,4,4,2,2,3,4,0,1,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,2,0,0,1,0,2,1,1,0,1,2,0,0,0,0,6,4,1,6,6,3,6,7,7,6,3,7,6,3,5,5,5,1,5,7,3,1,5,5,7,5,6,7,5,4,6,7,7,7,2,5,6,3,6,6,4,4,6,6,7,6,6,6,4,6,2,2,1,1,1,1,1,1,1,1,6,7,7,5,5,4,3,5,5,5,5,6,5,5,6,6,6,,,,,,,,,6,6,4,5,,,,,6,6,4,5,5.25,4,5,3,4,,,"Cher Jean Baptise,
Je tenais à te dire à quelle point jai été heureuse de te rencontrer. Ton appui au quotidien fait quaujourdhui jai bien plus confiance en moi quavant de te rencontrer. Tu me fais des compliments chaque jour et je sais que tu maimes sincèrement, tu supportes mes petits travers sans rien dire. Tu maimes pour ce que je suis. Ton soutien dans les moments pénibles est plus quutile, il est nécessaire et maintenant que tu es à mes côtés, je me sens plus forte et surtout je ne me sens plus seule. Merci pour tout, merci de maimer et de maider tous les jours.
Amicalement",,1
"5,154",200,Condition 4,Kindness,"Paris, Madrid",3/10/14 8:10,4/9/14 14:18,"43,568",54,Danone,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Homme,1,7,1,7,6,7,3,7,3,3,1,3,2,2,4,3,2,3,2,2,,3,4,3,4,4,4,3,3,4,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,6,5,1,,,2,6,2,6,7,7,6,6,5,6,6,6,6,6,6,6,6,6,5,7,5,5,7,7,4,7,6,5,6,6,7,7,5,7,7,2,6,4,3,4,6,6,6,6,6,6,3,1,1,1,2,1,1,1,1,1,7,7,7,7,6,2,7,5,5,5,5,5,6,5,6,3,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,4.34,4.98,4.6,5.7,,,,,0
"5,155",195,Condition 3,Control,"Paris, Madrid",3/10/14 9:13,4/9/14 9:28,"43,214",24,Danone,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Usine,1,Femme,0,7,5,7,7,6,5,7,1,7,3,4,3,5,5,2,1,5,3,4,5,4,5,5,2,5,1,4,3,3,3,0,0,3,0,0,2,3,3,0,2,3,1,0,0,0,3,3,0,0,2,0,3,2,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,5,6,6,7,5,6,6,7,5,6,5,7,5,7,,7,7,4,7,7,7,7,5,2,6,3,5,7,2,7,7,4,5,5,4,4,5,5,4,4,4,4,6,2,1,2,2,2,1,1,2,1,4,6,6,5,7,1,6,6,6,6,7,6,6,6,7,5,6,,,,,7,6,6,,,,,,,,,6,7,6,6,6.25,5,7,8,10,,#NAME?,,,1
